Mes pago tarjeta;Fecha gasto;descripcion;importe;Tarjeta;Cuota;Con cuota;cantidad cuotas;Cierra;Vence;¿ Vencido ?;Agrupado;actual y proximo;Cuota Finalizada;tipo
44256;44219;FARMACITY;-2325;VISA SANTANDER;2;No;1;44266;44277;Vencido;GASTO;No;FALSO;REAL
44228;44219;PEDIDOS YA;-1148;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44197;44225;VERDULERIA;-780;GASTOS CORRIENTES;1;No;1;44197;44197;Vencido;GASTO;No;VERDADERO;REAL
44197;44225;HELADERIA;-800;GASTOS NO CORRIENTES;1;No;1;44197;44197;Vencido;GASTO;No;VERDADERO;REAL
44197;44225;SUPERMERCADO CHINO;-435;GASTOS CORRIENTES;1;No;1;44197;44197;Vencido;GASTO;No;VERDADERO;REAL
44228;44233;HELADERIA;-800;GASTOS NO CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44233;REGALO LUCHO ;-580;GASTOS NO CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44235;VERDULERIA;-820;GASTOS CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44235;SUPERMERCADO CHINO;-800;GASTOS CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44235;PELUQUERIA;-500;GASTOS NO CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44232;PEDIDOS YA;-500;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44228;44231;SUPERMERCADO CHINO;-307;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44197;44197;NETFLIX;-605;VISA SANTANDER;1;No;1;44207;44218;Vencido;GASTO;No;VERDADERO;REAL
44228;44228;NETFLIX;-605;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44256;44256;NETFLIX;-605;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44287;44287;NETFLIX;-1097;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44317;44317;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44348;44348;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44378;44378;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44409;44409;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44413;44421;Vencido;GASTO;No;VERDADERO;REAL
44440;44440;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44448;44459;Vencido;GASTO;No;VERDADERO;REAL
44470;44470;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44476;44487;Vencido;GASTO;No;VERDADERO;REAL
44501;44501;NETFLIX;-1097,13;VISA SANTANDER;1;No;1;44511;44522;Vencido;GASTO;No;VERDADERO;REAL
44531;44531;NETFLIX;-1593;VISA SANTANDER;1;No;1;44539;44547;Vencido;GASTO;No;VERDADERO;REAL
44256;44221;QUESERIA DE MI;-295,34;MERCADO PAGO;1;Si;3;44252;44256;Vencido;GASTO;No;FALSO;REAL
44287;44221;QUESERIA DE MI;-295,34;MERCADO PAGO;2;Si;3;44280;44293;Vencido;GASTO;No;FALSO;REAL
44317;44221;QUESERIA DE MI;-295,34;MERCADO PAGO;3;Si;3;44308;44319;Vencido;GASTO;No;VERDADERO;REAL
44256;44228;QUESERIA DE MI;-205,68;MERCADO PAGO;1;Si;3;44252;44256;Vencido;GASTO;No;FALSO;REAL
44287;44228;QUESERIA DE MI;-205,68;MERCADO PAGO;2;Si;3;44280;44293;Vencido;GASTO;No;FALSO;REAL
44317;44228;QUESERIA DE MI;-205,68;MERCADO PAGO;3;Si;3;44308;44319;Vencido;GASTO;No;VERDADERO;REAL
44256;44235;QUESERIA DE MI;-476,34;MERCADO PAGO;1;Si;3;44252;44256;Vencido;GASTO;No;FALSO;REAL
44287;44235;QUESERIA DE MI;-476,34;MERCADO PAGO;2;Si;3;44280;44293;Vencido;GASTO;No;FALSO;REAL
44317;44235;QUESERIA DE MI;-476,34;MERCADO PAGO;3;Si;3;44308;44319;Vencido;GASTO;No;VERDADERO;REAL
44256;44235;SOLARIUM;-389,68;MERCADO PAGO;1;Si;3;44252;44256;Vencido;GASTO;No;FALSO;REAL
44287;44235;SOLARIUM;-389,68;MERCADO PAGO;2;Si;3;44280;44293;Vencido;GASTO;No;FALSO;REAL
44317;44235;SOLARIUM;-389,68;MERCADO PAGO;3;Si;3;44308;44319;Vencido;GASTO;No;VERDADERO;REAL
44228;44248;PIZZA;-580;GASTOS NO CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44249;VACACIONES;-8100;GASTOS NO CORRIENTES;1;No;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44228;44225;BAÑO Y PELU TOBY;-2250;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44228;44232;PEDIDOS YA;-599;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44228;44236;FARMACITY;-1092;VISA SANTANDER;1;Si;2;44238;44249;Vencido;GASTO;No;FALSO;REAL
44256;44236;FARMACITY;-1092;VISA SANTANDER;2;Si;2;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44228;44237;EL PUENTE;-2259,09;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44228;44237;CARREFOUR;-1316,85;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44228;44223;DIA;-700,75;VISA SANTANDER;1;No;1;44238;44249;Vencido;GASTO;No;VERDADERO;REAL
44256;44252;PLASTICO MESA;-708,99;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44249;DIA;-2156,34;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44253;BAÑO Y PELU TOBY;-1100;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44253;COTO;-5063,05;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44253;COMIDA TOBY;-5593,6;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44253;NEXGARD;-1189;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44259;DESCUBIERTO;-4771,72;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44257;DIA;-2646,22;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44259;BOLSAS ASPIRADORA;-708,99;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44257;FARMACITY;-877,98;VISA SANTANDER;1;Si;2;44266;44277;Vencido;GASTO;No;FALSO;REAL
44287;44257;FARMACITY;-877,98;VISA SANTANDER;2;Si;2;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44256;44257;MUNANA;-490;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44236;GAMARNIKMARIE;-1280;MERCADO PAGO;1;No;1;44252;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44260;POLLERIA;-3800;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44260;VERDULERIA;-1100;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44261;CONFITERIA;-360;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44261;DIDI;-1049;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44262;VERDULERIA;-400;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44261;PLETZALEJ;-400;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44260;CAFÉ MARTINEZ;-896;GASTOS NO CORRIENTES;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;43831;BOCA;-450;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44287;43831;BOCA;-450;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44317;43831;BOCA;-450;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44348;43831;BOCA;-450;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44378;43831;BOCA;-450;VISA SANTANDER;1;No;1;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44256;44240;DIA;-546,81;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44259;DIA;-502,17;VISA SANTANDER;2;No;1;44266;44277;Vencido;GASTO;No;FALSO;REAL
44256;44239;QUESERIA DE MI;-1260;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44256;44269;HELADERIA;-460;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44266;QUESERIA DE MI;-423;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44266;VERDULERIA;-547;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44267;EMPANADAS;-950;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44268;TOBY VACUNAS;-2900;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44268;FUTBOL;-300;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44260;CAFÉ MARTINEZ;-896,01;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44287;44268;FARMACITY;-1381,75;VISA SANTANDER;1;Si;2;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44268;FARMACITY;-1381,75;VISA SANTANDER;2;Si;2;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44287;44268;FARMACITY;-287,5;VISA SANTANDER;3;Si;2;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44268;FARMACITY;-287,5;VISA SANTANDER;4;Si;2;44322;44333;Vencido;GASTO;No;FALSO;REAL
44287;44266;DIA;-1413,6;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44266;DIA;-795,04;VISA SANTANDER;2;No;1;44294;44305;Vencido;GASTO;No;FALSO;REAL
44256;44272;VERDULERIA;-833;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44273;SUPERMERCADO CHINO;-133;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44274;FRUTAS SECAS;-2000;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44274;KINDER;-700;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44275;DIETETICA;-780;GASTOS NO CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44276;VERDULERIA;-830;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44287;44292;REPRO II;-18000;INGRESO;1;No;1;44287;44292;Vencido;INGRESO;No;VERDADERO;REAL
44256;44261;REPRO II;18000;INGRESO;2;No;1;44256;44261;Vencido;INGRESO;No;FALSO;REAL
44256;44277;SUPERMERCADO CHINO;-981;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44277;GIMNASIO;-2205;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44287;44277;RELOJES;-500;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44256;44281;POLLERIA;-2120;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44287;44278;QUESERIA DE MI;-1069;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44281;PEDIDOS YA;-1279;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44282;QUESERIA DE MI;-808,28;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44270;MORELIA;-1820;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44277;DIA;-807,16;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44256;44277;SUPERMERCADO CHINO;-910;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44256;44285;GRANJA LA VICTORIA;-2280;GASTOS CORRIENTES;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44501;44277;GIMNASIO;-2100;GASTOS CORRIENTES;1;No;1;44501;44501;Vencido;GASTO;No;VERDADERO;REAL
44562;44277;GIMNASIO;-2600;GASTOS CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44287;44287;VERDULERIA;-940;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44293;VERDULERIA;-390;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44289;FARMACITY;-546;VISA SANTANDER;1;Si;2;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44289;FARMACITY;-546;VISA SANTANDER;2;Si;2;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44287;44289;MERCADO PAGO;-1109,66;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44291;BAÑO Y PELU TOBY;-1100;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44288;DIA;-1882;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44265;MUNDOMANIAS;-1500;MERCADO PAGO;1;No;1;44280;44293;Vencido;GASTO;No;VERDADERO;REAL
44317;44291;ALUNT;-400;MERCADO PAGO;1;Si;3;44308;44319;Vencido;GASTO;No;FALSO;REAL
44317;44291;ALUNT;-400;MERCADO PAGO;2;Si;3;44338;44350;Vencido;GASTO;No;FALSO;REAL
44317;44291;ALUNT;-400;MERCADO PAGO;3;Si;3;44369;44380;Vencido;GASTO;No;VERDADERO;REAL
44287;44284;DIA;-1428,17;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44295;VERDULERIA;-742;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44295;SUPERMERCADO CHINO;-670;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44298;PELUQUERIA;-500;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44281;MERCADO LIBRE;-700;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44279;SPOTIFY;-179;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44276;DIA;-1884,87;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44276;HELADERIA;-780;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44273;SELMA MART;-1194,99;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44287;44297;FUTBOL;-1000;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44317;44301;CAN ROCK;-1700;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44301;COTO;-4032,41;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44299;FARMACITY;-1109,12;VISA SANTANDER;1;Si;2;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44299;FARMACITY;-1109,12;VISA SANTANDER;2;Si;2;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44287;44305;VERDULERIA;-545;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44306;ANTICIPO;12000;INGRESO;1;No;1;44287;44287;Vencido;INGRESO;No;VERDADERO;REAL
44317;44306;ANTICIPO;-12000;INGRESO;2;No;1;44317;44317;Vencido;INGRESO;No;FALSO;REAL
44317;44306;ASIENTO INODORO;-759;VISA SANTANDER;1;Si;6;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44306;ASIENTO INODORO;-759;VISA SANTANDER;2;Si;6;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44306;ASIENTO INODORO;-759;VISA SANTANDER;3;Si;6;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44306;ASIENTO INODORO;-759;VISA SANTANDER;4;Si;6;44413;44421;Vencido;GASTO;No;FALSO;REAL
44440;44306;ASIENTO INODORO;-759;VISA SANTANDER;5;Si;6;44448;44459;Vencido;GASTO;No;FALSO;REAL
44470;44306;ASIENTO INODORO;-759;VISA SANTANDER;6;Si;6;44476;44487;Vencido;GASTO;No;VERDADERO;REAL
44287;44306;POLLERIA;-2286;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44307;CASA CHON;-760;GASTOS NO CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44317;44306;SUPERMERCADO CHINO;-764,88;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44306;SUPERMERCADO CHINO;-130;VISA SANTANDER;2;No;1;44322;44333;Vencido;GASTO;No;FALSO;REAL
44317;44295;TIANGUIS;-650;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44295;PERFUMERIA ARENA;-1120;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44295;MARESIA;-433,34;VISA SANTANDER;1;Si;3;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44295;MARESIA;-433,34;VISA SANTANDER;2;Si;3;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44295;MARESIA;-433,34;VISA SANTANDER;3;Si;3;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44317;44297;DIA;-1808,92;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44297;DIA;-319,96;VISA SANTANDER;2;No;1;44322;44333;Vencido;GASTO;No;FALSO;REAL
44317;44300;QUESERIA DE MI;-937;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44303;DIA;-1380,51;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44305;MERCADO PAGO;-749,35;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44287;44307;EDESUR;-1209,33;PAGO SERVICIOS;1;No;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44287;44308;GRANJA LA VICTORIA;-1840;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44310;FUMIGACION;-1900;GASTOS NO CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44308;VERDULERIA;-1156;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44287;44310;VERDULERIA;-240;GASTOS CORRIENTES;2;No;1;44287;44287;Vencido;GASTO;No;FALSO;REAL
44287;44308;TRF BEBE;-2000;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44317;44308;DIA;-1008,94;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44310;PEDIDOS YA;-1369;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44310;DIA;-408,99;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44310;HELADERIA;-840;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44312;QUESERIA DE MI;-988;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44312;SUPERMERCADO CHINO;-560;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44287;44304;FUTBOL;-400;GASTOS CORRIENTES;1;No;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44317;44315;PENDRIVE;-850;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44315;QUESERIA DE MI;-875;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44316;COTO;-1188,95;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44316;QUESERIA DE MI;-361,7;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44317;DEFICIT CUENTA;-3580,21;GASTOS CORRIENTES;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44319;HERBALIFE;-2280;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44320;VERDULERIA;-637;GASTOS CORRIENTES;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44320;DIA;-2020,99;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44317;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;1;Si;12;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;2;Si;12;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;3;Si;12;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;4;Si;12;44413;44421;Vencido;GASTO;No;FALSO;REAL
44440;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;5;Si;12;44448;44459;Vencido;GASTO;No;FALSO;REAL
44470;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;6;Si;12;44476;44487;Vencido;GASTO;No;FALSO;REAL
44501;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;7;Si;12;44506;44517;Vencido;GASTO;No;FALSO;REAL
44531;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;8;Si;12;44539;44547;Vencido;GASTO;No;FALSO;REAL
44562;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;9;Si;12;44202;44210;Vencido;GASTO;No;FALSO;REAL
44593;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;10;Si;12;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;11;Si;12;44626;44637;Vencido;GASTO;No;FALSO;REAL
44652;44321;ANTEOJOS BEBE;-1083,24;VISA SANTANDER;12;Si;12;44658;44668;Vencido;GASTO;No;VERDADERO;REAL
44317;44317;SUPERMERCADO CHINO;-290;GASTOS CORRIENTES;1;No;1;44317;44317;Vencido;GASTO;No;VERDADERO;REAL
44317;44317;VERDULERIA;-240;GASTOS CORRIENTES;1;No;1;44317;44317;Vencido;GASTO;No;VERDADERO;REAL
44317;44324;FUTBOL;-650;GASTOS CORRIENTES;1;No;1;44317;44317;Vencido;GASTO;No;VERDADERO;REAL
44317;44324;CHIPA;-220;GASTOS CORRIENTES;1;No;1;44317;44317;Vencido;GASTO;No;VERDADERO;REAL
44348;44324;HELADERIA;-840;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44348;44324;DIA;-2827;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44317;44325;VERDULERIA;-85;GASTOS CORRIENTES;1;No;1;44317;44317;Vencido;GASTO;No;VERDADERO;REAL
44348;44326;CAPSULAS;-1470,67;VISA SANTANDER;1;Si;3;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44326;CAPSULAS;-1470,67;VISA SANTANDER;2;Si;3;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44326;CAPSULAS;-1470,67;VISA SANTANDER;3;Si;3;44413;44421;Vencido;GASTO;No;VERDADERO;REAL
44317;44322;IMPUESTOS;-1716,54;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44197;44175;ASPIRADORA;-550,5;VISA SANTANDER;1;Si;18;44202;44213;Vencido;GASTO;No;FALSO;REAL
44228;44175;ASPIRADORA;-550,5;VISA SANTANDER;2;Si;18;44233;44244;Vencido;GASTO;No;FALSO;REAL
44256;44175;ASPIRADORA;-550,5;VISA SANTANDER;3;Si;18;44261;44272;Vencido;GASTO;No;FALSO;REAL
44287;44175;ASPIRADORA;-550,5;VISA SANTANDER;4;Si;18;44292;44303;Vencido;GASTO;No;FALSO;REAL
44317;44175;ASPIRADORA;-550,5;VISA SANTANDER;5;Si;18;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44175;ASPIRADORA;-550,5;VISA SANTANDER;6;Si;18;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44175;ASPIRADORA;-550,5;VISA SANTANDER;7;Si;18;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44175;ASPIRADORA;-550,5;VISA SANTANDER;8;Si;18;44413;44421;Vencido;GASTO;No;FALSO;REAL
44440;44175;ASPIRADORA;-550,5;VISA SANTANDER;9;Si;18;44448;44459;Vencido;GASTO;No;FALSO;REAL
44470;44175;ASPIRADORA;-550,5;VISA SANTANDER;10;Si;18;44476;44487;Vencido;GASTO;No;FALSO;REAL
44501;44175;ASPIRADORA;-550,5;VISA SANTANDER;11;Si;18;44506;44517;Vencido;GASTO;No;FALSO;REAL
44531;44175;ASPIRADORA;-550,5;VISA SANTANDER;12;Si;18;44539;44547;Vencido;GASTO;No;FALSO;REAL
44562;44175;ASPIRADORA;-550,5;VISA SANTANDER;13;Si;18;44202;44210;Vencido;GASTO;No;FALSO;REAL
44593;44175;ASPIRADORA;-550,5;VISA SANTANDER;14;Si;18;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44175;ASPIRADORA;-550,5;VISA SANTANDER;15;Si;18;44626;44637;Vencido;GASTO;No;FALSO;REAL
44652;44175;ASPIRADORA;-550,5;VISA SANTANDER;16;Si;18;44658;44668;Vencido;GASTO;No;FALSO;REAL
